Name,Age,Participant,Utterance,UttLen,UtterancesCyrillic,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised
ALE,1;05.08,ALE,"abylki, abylki [: jabylki] .",2,"Абълки, абълки [: ябълки] .","Абълки , абълки .","Ябълки , ябълки ."
ALE,1;05.08,ALE,o-o-o-o !,1,О-о-о-о !,О-о-о-о !,О-о-о-о !
ALE,1;05.08,ALE,tochi [: kopche] .,1,Точи [: копче] .,Точи .,Копче .
ALE,1;05.08,ALE,I mamata .,2,И мамата .,И мамата .,И мамата .
ALE,1;05.08,ALE,daj !,1,Дай !,Дай !,Дай !
ALE,1;05.08,ALE,uga [: druga] !,1,Уга [: друга] !,Уга !, Друга !
ALE,1;05.08,ALE,da-a .,1,Да-а .,Да-а .,Да-а .
ALE,1;05.08,ALE,"maama, maama .",2,"Маама, маама .","Маама , маама .","Мама , мама ."
ALE,1;05.08,ALE,dode [: grozde] .,1,Доде [: грозде] .,Доде ., Грозде .
ALE,1;05.08,ALE,pateto .,1,Патето .,Патето .,Патето .
ALE,1;05.08,ALE,mush .,1,Муш .,Муш .,Муш .
ALE,1;05.08,ALE,na dadu [: djado] .,2,На даду [: дядо] .,На даду .,На дядо .
ALE,1;05.08,ALE,"mamo, ejnence [: lajnence] .",2,"Мамо, ейненце [: лайненце] .","Мамо , ейненце .","Мамо , лайненце ."
ALE,1;05.08,ALE,aga [: ljagaj/da ljagash] tuk !,3,Ага [: лягай/да лягаш] тук !,Ага тук !,Лягай тук !
ALE,1;05.08,ALE,dodi [: otvori] !,1,Доди [: отвори] !,Доди !,Отвори !
ALE,1;05.08,ALE,pateto !,1,Патето !,Патето !,Патето !
ALE,1;05.08,ALE,ijchice [: jajchice] !,1,Ийчице [: яйчице] !,Ийчице !,Яйчице !
ALE,1;05.08,ALE,baju Baju .,2,Байу байу .,Байу байу .,Байу байу .
ALE,1;05.08,ALE,Ola ti !,2,Ола ти !,Ола ти !,Ола ти !
ALE,1;05.08,ALE,gushi .,1,Гуши .,Гуши .,Гуши .
ALE,1;05.08,ALE,ikash li ?,2,Икаш ли ?,Икаш ли ?,Икаш ли ?
ALE,1;05.08,ALE,"o-o , mama !",2,"О-о , мама !","О-о , мама !","О-о , мама !"
ALE,1;05.08,ALE,mama tuka !,2,Мама тука !,Мама тука !,Мама тука !
ALE,1;05.08,ALE,chete .,1,Чете .,Чете .,Чете .
ALE,1;05.08,ALE,"a-u, a-u, a .",3,"А-у, а-у, а .","А-у , а-у , а .","А-у , а-у , а ."
ALE,1;05.08,ALE,"mamo, buja !",2,"Мамо, буя !","Мамо , буя !","Мамо , буя !"
ALE,1;05.08,ALE,"bikitka, bikitka [: biskvitka] .",2,"Бикитка, бикитка [: бисквитка] .","Бикитка , бикитка .","Бисквитка , бисквитка ."
ALE,1;05.08,ALE,chaj !,1,Чай !,Чай !,Чай !
ALE,1;05.08,ALE,pij .,1,Пий .,Пий .,Пий .
ALE,1;06.21,ALE,goukichkoto [: gorkichkoto] pannalo [: padnalo] .,2,Гоукичкото [: горкичкото] паннало [: паднало] .,Гоукичкото паннало .,Горкичкото паднало .
ALE,1;06.21,ALE,eto go .,2,Ето го .,Ето го .,Ето го .
ALE,1;06.21,ALE,osunka [: risunka] .,1,Осунка [: рисунка] .,Осунка .,Рисунка .
ALE,1;06.21,ALE,oti ino rejs .,3,Оти ино рейс .,Оти ино рейс .,Оти ино рейс .
ALE,1;06.21,ALE,pitchica .,1,Питчица .,Питчица .,Питчица .
ALE,1;06.21,ALE,bichash [: obicham] .,1,Бичаш [: обичам] .,Бичаш .,Обичам .
ALE,1;06.21,ALE,"pitkata, pitkata .",2,"Питката, питката .","Питката , питката .","Питката , питката ."
ALE,1;06.21,ALE,misho .,1,Мишо .,Мишо .,Мишо .
ALE,1;06.21,ALE,Tisa ino [: trdeset i edno] .,4,Тиса ино [: трдесет и едно] .,Тиса ино .,Тридесет и едно .
ALE,1;06.21,ALE,koua [: Kola] .,1,Коуа [: кола] .,Коуа .,Кола .
ALE,1;06.21,ALE,maxa [: maxni ja] !,2,Маxа [: маxни я] !,Маxа !,Маxни я !
ALE,1;06.21,ALE,popov .,1,Попов .,Попов .,Попов .
ALE,1;06.21,ALE,ej go tuk .,3,Ей го тук .,Ей го тук .,Ей го тук .
ALE,1;06.21,ALE,anichka [: ranichka] .,1,Аничка [: раничка] .,Аничка .,Раничка .
ALE,1;06.21,ALE,goti [: gotvi] pitchica .,2,Готи [: готви] питчица .,Готи питчица .,Готви питчица .
ALE,1;06.21,ALE,"mamo, gushi [: gushni me] !",3,"Мамо, гуши [: гушни ме] !","Мамо , гуши !","Мамо, гуши !"
ALE,1;06.21,ALE,"mamo, daj !",2,"Мамо, дай !","Мамо , дай !","Мамо , дай !"
ALE,1;06.21,ALE,mejla me ba .,3,Мейла ме ба .,Мейла ме ба .,Мейла ме ба .
ALE,1;06.21,ALE,I [: na] Tashito [: Sashito] .,2,И [: на] ташито [: сашито] .,И ташито .,И на Сашито .
ALE,1;06.21,ALE,I [: ne] ta [: shta] .,2,И [: не] та [: ща] .,И та .,не ща .
ALE,1;06.21,ALE,bujka [: obuvka] tokchita [: s tokcheta] .,3,Буйка [: обувка] токчита [: с токчета] .,Буйка токчита .,Буйка токчита .
ALE,1;06.21,ALE,ugata [: drugata] .,1,Угата [: другата] .,Угата .,Другата .
ALE,1;06.21,ALE,"bebcho, mauash [: masazh] ?",2,"Бебчо, мауаш [: масаж] ?","Бебчо , мауаш ?","Бебчо , масаж ?"
ALE,1;06.21,ALE,mashina .,1,Машина .,Машина .,Машина .
ALE,1;06.21,ALE,panna [: padna] nizhkata [: knizhkata] .,2,Панна [: падна] нижката [: книжката] .,Панна нижката .,Падна книжката .
ALE,1;06.21,ALE,taka koukaua [: kokala] .,2,Така коукауа [: кокала] .,Така коукауа .,Така кокала .
ALE,1;06.21,ALE,kafe .,1,Кафе .,Кафе .,Кафе .
ALE,1;06.21,ALE,kakite .,1,Каките .,Каките .,Каките .
ALE,1;06.21,ALE,goti [: gotvi] pitki .,2,Готи [: готви] питки .,Готи питки .,Готви питки .
ALE,1;07.20,ALE,papa moukouchi [: morkovche] .,2,Папа моукоучи [: морковче] .,Папа моукоучи .,Папа морковче .
ALE,1;07.20,ALE,diteto pi [: spi] .,2,Дитето пи [: спи] .,Дитето пи .,Дитето спи .
ALE,1;07.20,ALE,Tam .,1,Там .,Там .,Там .
ALE,1;07.20,ALE,na dyuoto [: dyrvoto] .,2,На дюото [: дървото] .,На дюото .,На дървото .
ALE,1;07.20,ALE,"mamo, pak aukuak [: kljak] !",3,"Мамо, пак аукуак [: кляк] !","Мамо , пак аукуак !","Мамо , пак кляк !"
ALE,1;07.20,ALE,aukite [: malkite] michenca [: mechenca] .,2,Ауките [: малките] миченца [: меченца] .,Ауките миченца .,Малките меченца .
ALE,1;07.20,ALE,vodit'ka [: vodichka] .,1,Водит'ка [: водичка] .,Водит'ка .,Водичка .
ALE,1;07.20,ALE,pet .,1,Пет .,Пет .,Пет .
ALE,1;07.20,ALE,oki [: oshte] ino [: edno] !,2,Оки [: още] ино [: едно] !,Оки ино !,Още едно !
ALE,1;07.20,ALE,"mejsi, tate .",2,"Мейси, тате .","Мейси , тате .","Мейси , тате ."
ALE,1;07.20,ALE,"I [: na] tati, i [: na] mama, i [: na] tati .",6,"И [: на] тати, и [: на] мама, и [: на] тати .","И тати , и мама , и тати .","И тати , и мама , и тати ."
ALE,1;07.20,ALE,mama dava chaj .,3,Мама дава чай .,Мама дава чай .,Мама дава чай .
ALE,1;07.20,ALE,"dysh [: dryzh], mamo, panna .",3,"Дъш [: дръж], мамо, панна .","Дъш , мамо , панна .","Дръж мамо , панна ."
ALE,1;07.20,ALE,oti [: oshte] ino [: edin] dado [: djado] !,3,Оти [: още] ино [: един] дадо [: дядо] !,Оти ино дадо !,Още един дядо !
ALE,1;07.20,ALE,na griuata [: krevata] .,2,На гриуата [: кревата] .,На гриуата .,На кревата .
ALE,1;07.20,ALE,"mamo, klek !",2,"Мамо, клек !","Мамо , клек !","Мамо , клек !"
ALE,1;07.20,ALE,basaxxx Bajo .,2,Басаxxx байо .,Басаxxx байо .,Басаxxx байо .
ALE,1;07.20,ALE,"babata, kukuata [: kuklata] .",2,"Бабата, кукуата [: куклата] .","Бабата , кукуата .","Бабата , куклата ."
ALE,1;07.20,ALE,papa uk [: luk] .,2,Папа ук [: лук] .,Папа ук .,Папа лук .
ALE,1;07.20,ALE,a-maxa-maxa .,1,А-маxа-маxа .,А-маxа-маxа .,А-маxа-маxа .
ALE,1;07.20,ALE,majkata !,1,Майката !,Майката !,Майката !
ALE,1;07.20,ALE,"mamo, buj [: obuj] botutkite [: botushkite] !",3,"Мамо, буй [: обуй] ботутките [: ботушките] !","Мамо , буй ботутките !","Мамо , обуй ботушките !"
ALE,1;07.20,ALE,na Tashito [: Sasheto] .,2,На ташито [: сашето] .,На ташито .,На Сашето .
ALE,1;07.20,ALE,kotito .,1,Котито .,Котито .,Котито .
ALE,1;07.20,ALE,fiu .,1,Фиу .,Фиу .,Фиу .
ALE,1;07.20,ALE,kotito .,1,Котито .,Котито .,Котито .
ALE,1;08.22,ALE,ki [: skri se] .,2,Ки [: скри се] .,Ки .,Скри .
ALE,1;08.22,ALE,"dobe [: dobre], mamichko !",2,"Добе [: добре], мамичко !","Добе , мамичко !",Добре мамичко !
ALE,1;08.22,ALE,pannax [: padnax] !,1,Паннаx [: паднаx] !,Паннаx !,Паднаx !
ALE,1;08.22,ALE,"mamo, babata nuchka [: vnuchka] .",3,"Мамо, бабата нучка [: внучка] .","Мамо , бабата нучка .","Мамо , бабата внучка ."
ALE,1;08.22,ALE,tati pinc [: princ] .,2,Тати пинц [: принц] .,Тати пинц .,Тати принц .
ALE,1;08.22,ALE,"moja [: molja] te, bebcheto !",3,"Моя [: моля] те, бебчето !","Моя те , бебчето !","Моля те , бебчето !"
ALE,1;08.22,ALE,ki [: skri] sichkiti [: vsichkite] ibki [: ribki] .,3,Ки [: скри] сичкити [: всичките] ибки [: рибки] .,Ки сичкити ибки .,Скри всичките рибки .
ALE,1;08.22,ALE,djado jakoxxx .,2,Дядо якоxxx .,Дядо якоxxx .,Дядо якоxxx .
ALE,1;08.22,ALE,masha ogubila [: zagubila] .,2,Маша огубила [: загубила] .,Маша огубила .,Маша загубила .
ALE,1;08.22,ALE,pinceska [: princeska] .,1,Пинцеска [: принцеска] .,Пинцеска .,Принцеска .
ALE,1;08.22,ALE,"mamo, chupi [: otchupi] !",2,"Мамо, чупи [: отчупи] !","Мамо , чупи !","Мамо , отчупи !"
ALE,1;08.22,ALE,"kako, jagaj [: ljagaj] i [: da] spish !",4,"Како, ягай [: лягай] и [: да] спиш !","Како , ягай и спиш !","Како , лягай да спиш !"
ALE,1;08.22,ALE,"ikam [: iskam] Beti, Uilma !",3,"Икам [: искам] бети, уилма !","Икам бети , уилма !","Искам бети , уилма !"
ALE,1;08.22,ALE,pannax [: padnax] !,1,Паннаx [: паднаx] !,Паннаx !,Паднаx !
ALE,1;08.22,ALE,I [: na] Baju Baju [: Zajo Bajo] pachenceto [: parchenceto] .,5,И [: на] байу байу [: зайо байо] паченцето [: парченцето] .,И байу байу паченцето .,И Зайо Байо парченцето .
ALE,1;08.22,ALE,a [: na] gyyneto [: gyrneto] .,2,А [: на] гъънето [: гърнето] .,А гъънето ., На гърнето .
ALE,1;08.22,ALE,njama .,1,Няма .,Няма .,Няма .
ALE,1;08.22,ALE,vidja [: da vidja] .,2,Видя [: да видя] .,Видя .,Видя .
ALE,1;08.22,ALE,kutijkata-a-a-a !,1,Кутийката-а-а-а !,Кутийката-а-а-а !,Кутийката-а-а-а !
ALE,1;08.22,ALE,poboixxx pupujak [: morjak] .,2,Побоиxxx пупуяк [: моряк] .,Побоиxxx пупуяк .,Побоиxxx моряк .
ALE,1;08.22,ALE,chupia [: nachupila] i beia [: obelila] a [: na] pachenca [: parchenca] .,5,Чупиа [: начупила] и беиа [: обелила] а [: на] паченца [: парченца] .,Чупиа и беиа а паченца .,Начупила и обелила на парченца .
ALE,1;08.22,ALE,kucheto .,1,Кучето .,Кучето .,Кучето .
ALE,1;08.22,ALE,ne si [: e] .,2,Не си [: е] .,Не си .,Не е .
ALE,1;08.22,ALE,"mamo, pusni muikata [: muzikata] !",3,"Мамо, пусни муиката [: музиката] !","Мамо , пусни муиката !","Мамо , пусни музиката !"
ALE,1;08.22,ALE,ljoklja [: roklja] .,1,Льокля [: рокля] .,Льокля .,Рокля .
ALE,1;08.22,ALE,ikam [: iskam] kutijkata !,2,Икам [: искам] кутийката !,Икам кутийката !,Искам кутийката !
ALE,1;08.22,ALE,uchi .,1,Учи .,Учи .,Учи .
ALE,1;08.22,ALE,chupi [: schupix] go .,2,Чупи [: счупиx] го .,Чупи го .,Счупиx го .
ALE,1;08.22,ALE,lju-lju-lju bebeto .,2,Льу-льу-льу бебето .,Льу-льу-льу бебето .,Лю-лю-лю бебето .
ALE,1;08.22,ALE,zapalo [: zaspalo] .,1,Запало [: заспало] .,Запало .,Заспало .
ALE,1;08.22,ALE,kaaj [: kraj] !,1,Каай [: край] !,Каай !,Край !
ALE,1;08.22,ALE,"maxna dugata [: drugata] xxx, mamo, mushna dugata [: drugata] .",5,"Маxна дугата [: другата] xxx, мамо, мушна дугата [: другата] .","Маxна дугата xxx , мамо , мушна дугата .","Маxна другата xxx , мамо , мушна другата ."
ALE,1;08.22,ALE,"zyshto, zyshto [: zashto], Teche, syboi [: sybori], zashto, a !",6,"Зъщо, зъщо [: защо], тече, събои [: събори], защо, а !","Зъщо , зъщо , тече , събои , защо , а !","Защо , защо тече , събори защо , а !"
ALE,1;08.22,ALE,pai [: pravi] mi mecha typka [: mecha stypka] !,5,Паи [: прави] ми меча тъпка [: меча стъпка] !,Паи ми меча тъпка !,Прави ми меча стъпка !
ALE,1;09.19,ALE,misi [: mersi] !,1,Миси [: мерси] !,Миси !,Мерси !
ALE,1;09.19,ALE,tupam kiima [: kilima] .,2,Тупам киима [: килима] .,Тупам киима .,Тупам килима .
ALE,1;09.19,ALE,tatko Mecho bamchau [: izbrymchal] i myninkite mecheta bamchai [: izbrymchali] .,7,Татко мечо бамчау [: избръмчал] и мънинките мечета бамчаи [: избръмчали] .,Татко мечо бамчау и мънинките мечета бамчаи .,Татко мечо избръмчал и мънинките мечета избръмчали .
ALE,1;09.19,ALE,Ena [: edna] topka .,2,Ена [: една] топка .,Ена топка .,Една топка .
ALE,1;09.19,ALE,cheshi .,1,Чеши .,Чеши .,Чеши .
ALE,1;09.19,ALE,ne .,1,Не .,Не .,Не .
ALE,1;09.19,ALE,eto ja pytetkata [: pytechkata] .,3,Ето я пътетката [: пътечката] .,Ето я пътетката .,Ето я пътечката .
ALE,1;09.19,ALE,imon [: limon] glize [: grize] .,2,Имон [: лимон] глизе [: гризе] .,Имон глизе .,Лимон гризе .
ALE,1;09.19,ALE,djado Muashchi [: Mrazche] !,2,Дядо муашчи [: мразче] !,Дядо муашчи !,Дядо Мразче !
ALE,1;09.19,ALE,ne shte pitki .,3,Не ще питки .,Не ще питки .,Не ще питки .
ALE,1;09.19,ALE,eto go migyl-migyl .,3,Ето го мигъл-мигъл .,Ето го мигъл-мигъл .,Ето го мигъл-мигъл .
ALE,1;09.19,ALE,pja [: da lepja] tati pismoto .,4,Пя [: да лепя] тати писмото .,Пя тати писмото .,Да лепя тати писмото .
ALE,1;09.19,ALE,chuka na nego .,3,Чука на него .,Чука на него .,Чука на него .
ALE,1;09.19,ALE,ne sym .,2,Не съм .,Не съм .,Не съм .
ALE,1;09.19,ALE,chupja tejefon [: telefon] .,2,Чупя тейефон [: телефон] .,Чупя тейефон .,Чупя телефон .
ALE,1;09.19,ALE,ne shte [: ne shta] kapchici za nos !,6,Не ще [: не ща] капчици за нос !,Не ще капчици за нос !,Не ща капчици за нос !
ALE,1;09.19,ALE,baba i djado tishi [: otishli] guata [: gorata] i [: za] gybki .,7,Баба и дядо тиши [: отишли] гуата [: гората] и [: за] гъбки .,Баба и дядо тиши гуата и гъбки .,Баба и дядо отишли гората за гъбки .
ALE,1;09.19,ALE,baba paj [: pravi] pitki 0na tuj [: tova] puzhojchi [: prozorche] .,6,Баба пай [: прави] питки 0на туй [: това] пужойчи [: прозорче] .,Баба пай питки туй пужойчи .,Баба прави питки това прозорче .
ALE,1;09.19,ALE,suozhi [: da slozhi] bebcheto shaucheto [: shalcheto] .,4,Суожи [: да сложи] бебчето шаучето [: шалчето] .,Суожи бебчето шаучето .,Да сложи бебчето шалчето .
ALE,1;09.19,ALE,njama .,1,Няма .,Няма .,Няма .
ALE,1;09.19,ALE,toa kutinci [: kuchence] .,2,Тоа кутинци [: кученце] .,Тоа кутинци .,Тоа кученце .
ALE,1;09.19,ALE,"ax, tova date [: dete] !",3,"Аx, това дате [: дете] !","Аx , това дате !","Аx , това дете !"
ALE,1;09.19,ALE,zema [: da vzema] pismoto .,3,Зема [: да взема] писмото .,Зема писмото .,Да взема писмото .
ALE,1;09.19,ALE,na tuj nosle !,3,На туй носле !,На туй носле !,На туй носле !
ALE,1;09.19,ALE,obua [: obuva] dzhadzhika [: chorapogashtnika] .,2,Обуа [: обува] джаджика [: чорапогащника] .,Обуа джаджика .,Обува чорапогащника .
ALE,1;09.19,ALE,kasetata .,1,Касетата .,Касетата .,Касетата .
ALE,1;09.19,ALE,tk !,1,Тк !,Тк !,Тк !
ALE,1;09.19,ALE,na men .,2,На мен .,На мен .,На мен .
ALE,1;09.19,ALE,azvai [: razvali] kyshtichkata .,2,Азваи [: развали] къщичката .,Азваи къщичката .,Развали къщичката .
ALE,1;10.12,ALE,djado Sasho .,2,Дядо сашо .,Дядо сашо .,Дядо Сашо .
ALE,1;10.12,ALE,ostavi ja .,2,Остави я .,Остави я .,Остави я .
ALE,1;10.12,ALE,enna godinka .,2,Енна годинка .,Енна годинка .,Енна годинка .
ALE,1;10.12,ALE,mama Moumouana [: Myrmorana] jegnaua [: legnala] a [: da] spi .,5,Мама моумоуана [: мърморана] йегнауа [: легнала] а [: да] спи .,Мама моумоуана йегнауа а спи .,Мама Мърморана легнала да спи .
ALE,1;10.12,ALE,ikam vyjzha [: da vyrzha] i tojte [: tvoite] uyce [: ryce] .,6,Икам въйжа [: да вържа] и тойте [: твоите] уъце [: ръце] .,Икам въйжа и тойте уъце ., Икам вържа и твоите ръце .
ALE,1;10.12,ALE,iskam enna kokoshka !,3,Искам енна кокошка !,Искам енна кокошка !,Искам енна кокошка !
ALE,1;10.12,ALE,Mina .,1,Мина .,Мина .,Мина .
ALE,1;10.12,ALE,"mamo, samo vyuvja [: vyrvja] .",3,"Мамо, само вювя [: вървя] .","Мамо , само вювя .","Мамо , само вървя ."
ALE,1;10.12,ALE,dado noshil [: nosil] komin .,3,Дадо ношил [: носил] комин .,Дадо ношил комин .,Дадо носил комин .
ALE,1;10.12,ALE,"da, eto i dugata buvka [: obuvka] .",5,"Да, ето и дугата бувка [: обувка] .","Да , ето и дугата бувка .","Да , ето и дугата обувка ."
ALE,1;10.12,ALE,djadoto .,1,Дядото .,Дядото .,Дядото .
ALE,1;10.12,ALE,shasheto [: Sasheto] ika [: iska] gooi [: da govori] !,4,Шашето [: сашето] ика [: иска] гоои [: да говори] !,Шашето ика гоои !,Сашето иска говори !
ALE,1;10.12,ALE,shama [: sama] buja [: shte obuja] .,3,Шама [: сама] буя [: ще обуя] .,Шама буя .,Ще обуя .
ALE,1;10.12,ALE,moufkva [: Moskva] .,1,Моуфква [: москва] .,Моуфква .,Москва .
ALE,1;10.12,ALE,"mamo, daj si dugija kuak !",5,"Мамо, дай си дугия куак !","Мамо , дай си дугия куак !","Мамо , дай си дугия куак !"
ALE,1;10.12,ALE,gybena chobit'ka [: chorbichka] .,2,Гъбена чобит'ка [: чорбичка] .,Гъбена чобит'ка .,Гъбена чорбичка .
ALE,1;10.12,ALE,panna dugata obuvka .,3,Панна дугата обувка .,Панна дугата обувка .,Панна дугата обувка .
ALE,1;10.12,ALE,kasheta [: kaseta] .,1,Кашета [: касета] .,Кашета .,Касета .
ALE,1;10.12,ALE,az sym pyjva [: pyrva] !,3,Аз съм пъйва [: първа] !,Аз съм пъйва !,Аз съм първа !
ALE,1;10.12,ALE,++ Edna majka .,2,++ една майка .,една майка .,Една майка .
ALE,1;10.12,ALE,itkam shima [: sama] buja [: da obuja] kuklata .,5,Иткам шима [: сама] буя [: да обуя] куклата .,Иткам шима буя куклата .,Иткам сама обуя куклата .
ALE,1;10.12,ALE,mamo !,1,Мамо !,Мамо !,Мамо !
ALE,1;10.12,ALE,"mamo, kouko [: kolko] si douba [: dobra] !",4,"Мамо, коуко [: колко] си доуба [: добра] !","Мамо , коуко си доуба !","Мамо , колко си добра !"
ALE,1;10.12,ALE,ne sym .,2,Не съм .,Не съм .,Не съм .
ALE,1;10.12,ALE,da .,1,Да .,Да .,Да .
ALE,1;10.12,ALE,"teche, daj dugija [: drugija] krak !",4,"Тече, дай дугия [: другия] крак !","Тече , дай дугия крак !","Тече , дай другия крак !"
ALE,1;10.12,ALE,kacha [: shte se kacha] isokoto [: na visokoto] .,5,Кача [: ще се кача] исокото [: на високото] .,Кача исокото .,Кача високото .
ALE,1;11.14,ALE,obux sa .,2,Обуx са .,Обуx са .,Обуx са .
ALE,1;11.14,ALE,xxxcheto !,1,Xxxчето !,Xxxчето !,Xxxчето !
ALE,1;11.14,ALE,Toi [: da stoi] bosa .,3,Тои [: да стои] боса .,Тои боса .,Стои боса .
ALE,1;11.14,ALE,api [: xape] cheichkata [: rychichkata] .,2,Апи [: xапе] чеичката [: ръчичката] .,Апи чеичката .,Хапе ръчичката .
ALE,1;11.14,ALE,"o-mama-o-o, bjagam !",2,"О-мама-о-о, бягам !","О-мама-о-о , бягам !","О-мама-о-о , бягам !"
ALE,1;11.14,ALE,n [: ne] daam [: davam] igata [: igrata] !,3,Н [: не] даам [: давам] игата [: играта] !,Н даам игата !,Не давам играта !
ALE,1;11.14,ALE,eto go Tilancho [: Patilancho] noicata [: s nozhicata] !,5,Ето го тиланчо [: патиланчо] ноицата [: с ножицата] !,Ето го тиланчо ноицата !,Ето го Паиланчо с ножицата !
ALE,1;11.14,ALE,mama izpi kastvoto [: lekarstvoto] .,3,Мама изпи каството [: лекарството] .,Мама изпи каството .,Мама изпи лекарството .
ALE,1;11.14,ALE,ne bukacheto .,2,Не букачето .,Не букачето .,Не букачето .
ALE,1;11.14,ALE,mene .,1,Мене .,Мене .,Мене .
ALE,1;11.14,ALE,Ola [: ela] mani [: maxni] obuvkata !,3,Ола [: ела] мани [: маxни] обувката !,Ола мани обувката !,Ела маxни обувката !
ALE,1;11.14,ALE,a [: za] piinceto [: pilenceto] njama !,3,А [: за] пиинцето [: пиленцето] няма !,А пиинцето няма !,За пиленцето няма !
ALE,1;11.14,ALE,shishkova debelanka .,2,Шишкова дебеланка .,Шишкова дебеланка .,Шишкова дебеланка .
ALE,1;11.14,ALE,Meda izjade .,2,Меда изяде .,Меда изяде .,Меда изяде .
ALE,1;11.14,ALE,"ma [: mamo], la [: ela] bujsh [: da obuesh] kuklata !",5,"Ма [: мамо], ла [: ела] буйш [: да обуеш] куклата !","Ма , ла буйш куклата !","Мамо , ела обуеш куклата !"
ALE,1;11.14,ALE,mijau .,1,Мияу .,Мияу .,Мияу .
ALE,1;11.14,ALE,daj luto [: ljuto] apche [: xapche] !,3,Дай луто [: льуто] апче [: xапче] !,Дай луто апче !,Дай люто xапче !
ALE,1;11.14,ALE,papaj !,1,Папай !,Папай !,Папай !
ALE,1;11.14,ALE,a [: za] piinceto [: pilenceto] izpej [: shte izpeja] pesnichkata .,5,А [: за] пиинцето [: пиленцето] изпей [: ще изпея] песничката .,А пиинцето изпей песничката .,За пиленцето изпей песничката .
ALE,1;11.14,ALE,tuka Kumcho Vylcho !,3,Тука кумчо вълчо !,Тука кумчо вълчо !,Тука кумчо вълчо !
ALE,1;11.14,ALE,da .,1,Да .,Да .,Да .
ALE,1;11.14,ALE,beja [: belja] teefona [: telefona] .,2,Бея [: беля] теефона [: телефона] .,Бея теефона .,Беля телефона .
ALE,1;11.14,ALE,pi [: pri] mama .,2,Пи [: при] мама .,Пи мама .,При мама .
ALE,1;11.14,ALE,"kokal, obuvka .",2,"Кокал, обувка .","Кокал , обувка .","Кокал , обувка ."
ALE,1;11.14,ALE,eto gi !,2,Ето ги !,Ето ги !,Ето ги !
ALE,1;11.14,ALE,toa [: tova] j [: e] kaka [: na kaka] kychichkata [: kyshtichkata] !,5,Тоа [: това] й [: е] кака [: на кака] къчичката [: къщичката] !,Тоа й кака къчичката !,Това е кака къщичката !
ALE,1;11.14,ALE,++ novi patalonki .,2,++ нови паталонки .,нови паталонки .,Нови паталонки .
ALE,1;11.14,ALE,siip !,1,Сиип !,Сиип !,Сиип !
