Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr
ALE,1;01.29,VEL,davash na tati li ?,"['davash', 'na', 'tati', 'li', '?']","['davash', 'na', 'tati', 'li', '?']","['davash', 'na', 'tati', 'li']",4,Даваш на тати ли ?,"['даваш', 'на', 'тати', 'ли']"
ALE,1;01.29,VEL,daj na mama !,"['daj', 'na', 'mama', '!']","['daj', 'na', 'mama', '!']","['daj', 'na', 'mama']",3,Дай на мама !,"['дай', 'на', 'мама']"
ALE,1;01.29,VEL,daj !,"['daj', '!']","['daj', '!']",['daj'],1,Дай !,['дай']
ALE,1;01.29,DIM,mersi !,"['mersi', '!']","['mersi', '!']",['mersi'],1,Мерси !,['мерси']
ALE,1;01.29,VEL,"iskash li na tpru, tpru-tpru ?","['iskash', 'li', 'na', 'tpru', ',', 'tpru-tpru', '?']","['iskash', 'li', 'na', 'tpru', ',', 'tpru-tpru', '?']","['iskash', 'li', 'na', 'tpru', 'tpru-tpru']",5,"Искаш ли на тпру, тпру-тпру ?","['искаш', 'ли', 'на', 'тпру', 'тпру-тпру']"
ALE,1;01.29,VEL,iskash li ?,"['iskash', 'li', '?']","['iskash', 'li', '?']","['iskash', 'li']",2,Искаш ли ?,"['искаш', 'ли']"
ALE,1;01.29,VEL,iskash li ?,"['iskash', 'li', '?']","['iskash', 'li', '?']","['iskash', 'li']",2,Искаш ли ?,"['искаш', 'ли']"
ALE,1;01.29,VEL,na !,"['na', '!']","['na', '!']",['na'],1,На !,['на']
ALE,1;01.29,VEL,daj na mama !,"['daj', 'na', 'mama', '!']","['daj', 'na', 'mama', '!']","['daj', 'na', 'mama']",3,Дай на мама !,"['дай', 'на', 'мама']"
ALE,1;01.29,VEL,daj na mama da pie !,"['daj', 'na', 'mama', 'da', 'pie', '!']","['daj', 'na', 'mama', 'da', 'pie', '!']","['daj', 'na', 'mama', 'da', 'pie']",5,Дай на мама да пие !,"['дай', 'на', 'мама', 'да', 'пие']"
ALE,1;01.29,VEL,kakvo mamo ?,"['kakvo', 'mamo', '?']","['kakvo', 'mamo', '?']","['kakvo', 'mamo']",2,Какво мамо ?,"['какво', 'мамо']"
ALE,1;01.29,VEL,ajde da miem deteto !,"['ajde', 'da', 'miem', 'deteto', '!']","['ajde', 'da', 'miem', 'deteto', '!']","['ajde', 'da', 'miem', 'deteto']",4,Айде да мием детето !,"['айде', 'да', 'мием', 'детето']"
ALE,1;01.29,VEL,mij-mij !,"['mij-mij', '!']","['mij-mij', '!']",['mij-mij'],1,Мий-мий !,['мий-мий']
ALE,1;01.29,VEL,shi mijm li deteto ?,"['shi', 'mijm', 'li', 'deteto', '?']","['shi', 'mijm', 'li', 'deteto', '?']","['shi', 'mijm', 'li', 'deteto']",4,Ши мийм ли детето ?,"['ши', 'мийм', 'ли', 'детето']"
ALE,1;01.29,VEL,ej tam kakvo ima ?,"['ej', 'tam', 'kakvo', 'ima', '?']","['ej', 'tam', 'kakvo', 'ima', '?']","['ej', 'tam', 'kakvo', 'ima']",4,Ей там какво има ?,"['ей', 'там', 'какво', 'има']"
ALE,1;01.29,VEL,daj go !,"['daj', 'go', '!']","['daj', 'go', '!']","['daj', 'go']",2,Дай го !,"['дай', 'го']"
ALE,1;01.29,VEL,skaraj se na tati !,"['skaraj', 'se', 'na', 'tati', '!']","['skaraj', 'se', 'na', 'tati', '!']","['skaraj', 'se', 'na', 'tati']",4,Скарай се на тати !,"['скарай', 'се', 'на', 'тати']"
ALE,1;01.29,VEL,skaraj se na mama !,"['skaraj', 'se', 'na', 'mama', '!']","['skaraj', 'se', 'na', 'mama', '!']","['skaraj', 'se', 'na', 'mama']",4,Скарай се на мама !,"['скарай', 'се', 'на', 'мама']"
ALE,1;01.29,VEL,bij mama det ne slusha !,"['bij', 'mama', 'det', 'ne', 'slusha', '!']","['bij', 'mama', 'det', 'ne', 'slusha', '!']","['bij', 'mama', 'det', 'ne', 'slusha']",5,Бий мама дет не слуша !,"['бий', 'мама', 'дет', 'не', 'слуша']"
ALE,1;01.29,VEL,milvaj mama sega !,"['milvaj', 'mama', 'sega', '!']","['milvaj', 'mama', 'sega', '!']","['milvaj', 'mama', 'sega']",3,Милвай мама сега !,"['милвай', 'мама', 'сега']"
ALE,1;01.29,VEL,cunkaj mama !,"['cunkaj', 'mama', '!']","['cunkaj', 'mama', '!']","['cunkaj', 'mama']",2,Цункай мама !,"['цункай', 'мама']"
ALE,1;01.29,VEL,"buba lazi, buba lazi .","['buba', 'lazi', ',', 'buba', 'lazi', '.']","['buba', 'lazi', ',', 'buba', 'lazi', '.']","['buba', 'lazi', 'buba', 'lazi']",4,"Буба лази, буба лази .","['буба', 'лази', 'буба', 'лази']"
ALE,1;01.29,VEL,"buba lazi, buba lazi .","['buba', 'lazi', ',', 'buba', 'lazi', '.']","['buba', 'lazi', ',', 'buba', 'lazi', '.']","['buba', 'lazi', 'buba', 'lazi']",4,"Буба лази, буба лази .","['буба', 'лази', 'буба', 'лази']"
ALE,1;01.29,DIM,"sashe, kyde e pypa, tate ?","['sashe', ',', 'kyde', 'e', 'pypa', ',', 'tate', '?']","['sashe', ',', 'kyde', 'e', 'pypa', ',', 'tate', '?']","['sashe', 'kyde', 'e', 'pypa', 'tate']",5,"Саше, къде е пъпа, тате ?","['саше', 'къде', 'е', 'пъпа', 'тате']"
ALE,1;01.29,VEL,"a-a, nema go pypa !","['a-a', ',', 'nema', 'go', 'pypa', '!']","['a-a', ',', 'nema', 'go', 'pypa', '!']","['a-a', 'nema', 'go', 'pypa']",4,"А-а, нема го пъпа !","['а-а', 'нема', 'го', 'пъпа']"
ALE,1;01.29,VEL,kyde e guceto grux-grux ?,"['kyde', 'e', 'guceto', 'grux-grux', '?']","['kyde', 'e', 'guceto', 'grux-grux', '?']","['kyde', 'e', 'guceto', 'grux-grux']",4,Къде е гуцето груx-груx ?,"['къде', 'е', 'гуцето', 'груx-груx']"
ALE,1;01.29,VEL,grux-grux ?,"['grux-grux', '?']","['grux-grux', '?']",['grux-grux'],1,Груx-груx ?,['груx-груx']
ALE,1;01.29,VEL,"a kucheto, mamo, kyde e ?","['a', 'kucheto', ',', 'mamo', ',', 'kyde', 'e', '?']","['a', 'kucheto', ',', 'mamo', ',', 'kyde', 'e', '?']","['a', 'kucheto', 'mamo', 'kyde', 'e']",5,"А кучето, мамо, къде е ?","['а', 'кучето', 'мамо', 'къде', 'е']"
ALE,1;01.29,VEL,kuche-e !,"['kuche-e', '!']","['kuche-e', '!']",['kuche-e'],1,Куче-е !,['куче-е']
ALE,1;01.29,VEL,"au, njama go kucheto !","['au', ',', 'njama', 'go', 'kucheto', '!']","['au', ',', 'njama', 'go', 'kucheto', '!']","['au', 'njama', 'go', 'kucheto']",4,"Ау, няма го кучето !","['ау', 'няма', 'го', 'кучето']"
ALE,1;01.29,VEL,kyde e kucheto ?,"['kyde', 'e', 'kucheto', '?']","['kyde', 'e', 'kucheto', '?']","['kyde', 'e', 'kucheto']",3,Къде е кучето ?,"['къде', 'е', 'кучето']"
ALE,1;01.29,DIM,eto go !,"['eto', 'go', '!']","['eto', 'go', '!']","['eto', 'go']",2,Ето го !,"['ето', 'го']"
ALE,1;01.29,VEL,Tam ?,"['Tam', '?']","['tam', '?']",['tam'],1,Там ?,['там']
ALE,1;01.29,VEL,vizh kakvo dyrzhi tati ?,"['vizh', 'kakvo', 'dyrzhi', 'tati', '?']","['vizh', 'kakvo', 'dyrzhi', 'tati', '?']","['vizh', 'kakvo', 'dyrzhi', 'tati']",4,Виж какво държи тати ?,"['виж', 'какво', 'държи', 'тати']"
ALE,1;01.29,DIM,bau-bau !,"['bau-bau', '!']","['bau-bau', '!']",['bau-bau'],1,Бау-бау !,['бау-бау']
ALE,1;01.29,VEL,xajde da peem !,"['xajde', 'da', 'peem', '!']","['xajde', 'da', 'peem', '!']","['xajde', 'da', 'peem']",3,Xайде да пеем !,"['xайде', 'да', 'пеем']"
ALE,1;01.29,DIM,karaj ja da pee za pateto .,"['karaj', 'ja', 'da', 'pee', 'za', 'pateto', '.']","['karaj', 'ja', 'da', 'pee', 'za', 'pateto', '.']","['karaj', 'ja', 'da', 'pee', 'za', 'pateto']",6,Карай я да пее за патето .,"['карай', 'я', 'да', 'пее', 'за', 'патето']"
ALE,1;01.29,VEL,"+"" pate, pate, patence .","['pate', ',', 'pate', ',', 'patence', '.']","['pate', ',', 'pate', ',', 'patence', '.']","['pate', 'pate', 'patence']",3,"+"" пате, пате, патенце .","['пате', 'пате', 'патенце']"
ALE,1;01.29,VEL,kakvo e tova ?,"['kakvo', 'e', 'tova', '?']","['kakvo', 'e', 'tova', '?']","['kakvo', 'e', 'tova']",3,Какво е това ?,"['какво', 'е', 'това']"
ALE,1;01.29,VEL,pej za patenceto !,"['pej', 'za', 'patenceto', '!']","['pej', 'za', 'patenceto', '!']","['pej', 'za', 'patenceto']",3,Пей за патенцето !,"['пей', 'за', 'патенцето']"
ALE,1;01.29,VEL,na .,"['na', '.']","['na', '.']",['na'],1,На .,['на']
ALE,1;01.29,VEL,kak vika magarenceto ?,"['kak', 'vika', 'magarenceto', '?']","['kak', 'vika', 'magarenceto', '?']","['kak', 'vika', 'magarenceto']",3,Как вика магаренцето ?,"['как', 'вика', 'магаренцето']"
ALE,1;01.29,VEL,a patenceto ?,"['a', 'patenceto', '?']","['a', 'patenceto', '?']","['a', 'patenceto']",2,А патенцето ?,"['а', 'патенцето']"
ALE,1;01.29,VEL,kyde e patenceto ?,"['kyde', 'e', 'patenceto', '?']","['kyde', 'e', 'patenceto', '?']","['kyde', 'e', 'patenceto']",3,Къде е патенцето ?,"['къде', 'е', 'патенцето']"
ALE,1;01.29,VEL,"kakvo ima, mamo ?","['kakvo', 'ima', ',', 'mamo', '?']","['kakvo', 'ima', ',', 'mamo', '?']","['kakvo', 'ima', 'mamo']",3,"Какво има, мамо ?","['какво', 'има', 'мамо']"
ALE,1;01.29,VEL,kyde shte otiva Sasheto ?,"['kyde', 'shte', 'otiva', 'Sasheto', '?']","['kyde', 'shte', 'otiva', 'sasheto', '?']","['kyde', 'shte', 'otiva', 'sasheto']",4,Къде ще отива сашето ?,"['къде', 'ще', 'отива', 'сашето']"
ALE,1;01.29,VEL,na titja ?,"['na', 'titja', '?']","['na', 'titja', '?']","['na', 'titja']",2,На титя ?,"['на', 'титя']"
ALE,1;01.29,VEL,"+"" pate .","['pate', '.']","['pate', '.']",['pate'],1,"+"" пате .",['пате']
ALE,1;01.29,VEL,"pej, mamo !","['pej', ',', 'mamo', '!']","['pej', ',', 'mamo', '!']","['pej', 'mamo']",2,"Пей, мамо !","['пей', 'мамо']"
ALE,1;01.29,VEL,xajde da chete deteto !,"['xajde', 'da', 'chete', 'deteto', '!']","['xajde', 'da', 'chete', 'deteto', '!']","['xajde', 'da', 'chete', 'deteto']",4,Xайде да чете детето !,"['xайде', 'да', 'чете', 'детето']"
ALE,1;01.29,VEL,vizh kakva knizhka !,"['vizh', 'kakva', 'knizhka', '!']","['vizh', 'kakva', 'knizhka', '!']","['vizh', 'kakva', 'knizhka']",3,Виж каква книжка !,"['виж', 'каква', 'книжка']"
ALE,1;01.29,VEL,kakvo ima tuka mamo ?,"['kakvo', 'ima', 'tuka', 'mamo', '?']","['kakvo', 'ima', 'tuka', 'mamo', '?']","['kakvo', 'ima', 'tuka', 'mamo']",4,Какво има тука мамо ?,"['какво', 'има', 'тука', 'мамо']"
ALE,1;01.29,VEL,ja da vidim !,"['ja', 'da', 'vidim', '!']","['ja', 'da', 'vidim', '!']","['ja', 'da', 'vidim']",3,Я да видим !,"['я', 'да', 'видим']"
ALE,1;01.29,VEL,koj e tuka ?,"['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka']",3,Кой е тука ?,"['кой', 'е', 'тука']"
ALE,1;01.29,VEL,koj ?,"['koj', '?']","['koj', '?']",['koj'],1,Кой ?,['кой']
ALE,1;01.29,VEL,ajde da chetem !,"['ajde', 'da', 'chetem', '!']","['ajde', 'da', 'chetem', '!']","['ajde', 'da', 'chetem']",3,Айде да четем !,"['айде', 'да', 'четем']"
ALE,1;01.29,VEL,da otvorim knizhkata !,"['da', 'otvorim', 'knizhkata', '!']","['da', 'otvorim', 'knizhkata', '!']","['da', 'otvorim', 'knizhkata']",3,Да отворим книжката !,"['да', 'отворим', 'книжката']"
ALE,1;01.29,VEL,"au, djado !","['au', ',', 'djado', '!']","['au', ',', 'djado', '!']","['au', 'djado']",2,"Ау, дядо !","['ау', 'дядо']"
ALE,1;01.29,VEL,majmunka .,"['majmunka', '.']","['majmunka', '.']",['majmunka'],1,Маймунка .,['маймунка']
ALE,1;01.29,VEL,kaka .,"['kaka', '.']","['kaka', '.']",['kaka'],1,Кака .,['кака']
ALE,1;01.29,VEL,koj e tuka ?,"['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka']",3,Кой е тука ?,"['кой', 'е', 'тука']"
ALE,1;01.29,VEL,kukurigu .,"['kukurigu', '.']","['kukurigu', '.']",['kukurigu'],1,Кукуригу .,['кукуригу']
ALE,1;01.29,VEL,puf-paf .,"['puf-paf', '.']","['puf-paf', '.']",['puf-paf'],1,Пуф-паф .,['пуф-паф']
ALE,1;01.29,VEL,koj e puf-paf ?,"['koj', 'e', 'puf-paf', '?']","['koj', 'e', 'puf-paf', '?']","['koj', 'e', 'puf-paf']",3,Кой е пуф-паф ?,"['кой', 'е', 'пуф-паф']"
ALE,1;01.29,VEL,bau .,"['bau', '.']","['bau', '.']",['bau'],1,Бау .,['бау']
ALE,1;01.29,VEL,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да']
ALE,1;01.29,VEL,a tuka koj e ?,"['a', 'tuka', 'koj', 'e', '?']","['a', 'tuka', 'koj', 'e', '?']","['a', 'tuka', 'koj', 'e']",4,А тука кой е ?,"['а', 'тука', 'кой', 'е']"
ALE,1;01.29,VEL,koj ?,"['koj', '?']","['koj', '?']",['koj'],1,Кой ?,['кой']
ALE,1;01.29,VEL,eto ?,"['eto', '?']","['eto', '?']",['eto'],1,Ето ?,['ето']
ALE,1;01.29,VEL,koj e tuka ?,"['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka']",3,Кой е тука ?,"['кой', 'е', 'тука']"
ALE,1;01.29,VEL,kaka papa .,"['kaka', 'papa', '.']","['kaka', 'papa', '.']","['kaka', 'papa']",2,Кака папа .,"['кака', 'папа']"
ALE,1;01.29,VEL,"papka li kaka, mamo ?","['papka', 'li', 'kaka', ',', 'mamo', '?']","['papka', 'li', 'kaka', ',', 'mamo', '?']","['papka', 'li', 'kaka', 'mamo']",4,"Папка ли кака, мамо ?","['папка', 'ли', 'кака', 'мамо']"
ALE,1;01.29,VEL,decata .,"['decata', '.']","['decata', '.']",['decata'],1,Децата .,['децата']
ALE,1;01.29,VEL,brym Brymbyrcho .,"['brym', 'Brymbyrcho', '.']","['brym', 'brymbyrcho', '.']","['brym', 'brymbyrcho']",2,Бръм бръмбърчо .,"['бръм', 'бръмбърчо']"
ALE,1;01.29,VEL,brym !,"['brym', '!']","['brym', '!']",['brym'],1,Бръм !,['бръм']
ALE,1;01.29,VEL,Tam li ?,"['Tam', 'li', '?']","['tam', 'li', '?']","['tam', 'li']",2,Там ли ?,"['там', 'ли']"
ALE,1;01.29,VEL,kva-kva patkata .,"['kva-kva', 'patkata', '.']","['kva-kva', 'patkata', '.']","['kva-kva', 'patkata']",2,Ква-ква патката .,"['ква-ква', 'патката']"
ALE,1;01.29,VEL,kyde e kva-kva zhabkata ?,"['kyde', 'e', 'kva-kva', 'zhabkata', '?']","['kyde', 'e', 'kva-kva', 'zhabkata', '?']","['kyde', 'e', 'kva-kva', 'zhabkata']",4,Къде е ква-ква жабката ?,"['къде', 'е', 'ква-ква', 'жабката']"
ALE,1;01.29,VEL,"a, bebi !","['a', ',', 'bebi', '!']","['a', ',', 'bebi', '!']","['a', 'bebi']",2,"А, беби !","['а', 'беби']"
ALE,1;01.29,VEL,nani .,"['nani', '.']","['nani', '.']",['nani'],1,Нани .,['нани']
ALE,1;01.29,VEL,"nani-nani, bebe .","['nani-nani', ',', 'bebe', '.']","['nani-nani', ',', 'bebe', '.']","['nani-nani', 'bebe']",2,"Нани-нани, бебе .","['нани-нани', 'бебе']"
ALE,1;01.29,VEL,pej mu za pateto !,"['pej', 'mu', 'za', 'pateto', '!']","['pej', 'mu', 'za', 'pateto', '!']","['pej', 'mu', 'za', 'pateto']",4,Пей му за патето !,"['пей', 'му', 'за', 'патето']"
ALE,1;01.29,VEL,ne shtesh da peesh ?,"['ne', 'shtesh', 'da', 'peesh', '?']","['ne', 'shtesh', 'da', 'peesh', '?']","['ne', 'shtesh', 'da', 'peesh']",4,Не щеш да пееш ?,"['не', 'щеш', 'да', 'пееш']"
ALE,1;01.29,VEL,dobre .,"['dobre', '.']","['dobre', '.']",['dobre'],1,Добре .,['добре']
ALE,1;01.29,VEL,"a, zajko .","['a', ',', 'zajko', '.']","['a', ',', 'zajko', '.']","['a', 'zajko']",2,"А, зайко .","['а', 'зайко']"
ALE,1;01.29,VEL,zajkoo .,"['zajkoo', '.']","['zajkoo', '.']",['zajkoo'],1,Зайкоо .,['зайкоо']
ALE,1;01.29,VEL,decata .,"['decata', '.']","['decata', '.']",['decata'],1,Децата .,['децата']
ALE,1;01.29,VEL,edin djado .,"['edin', 'djado', '.']","['edin', 'djado', '.']","['edin', 'djado']",2,Един дядо .,"['един', 'дядо']"
ALE,1;01.29,VEL,kyde e pisanka ?,"['kyde', 'e', 'pisanka', '?']","['kyde', 'e', 'pisanka', '?']","['kyde', 'e', 'pisanka']",3,Къде е писанка ?,"['къде', 'е', 'писанка']"
ALE,1;01.29,VEL,mjau-mjau .,"['mjau-mjau', '.']","['mjau-mjau', '.']",['mjau-mjau'],1,Мяу-мяу .,['мяу-мяу']
ALE,1;01.29,VEL,djado .,"['djado', '.']","['djado', '.']",['djado'],1,Дядо .,['дядо']
ALE,1;01.29,VEL,chereshki .,"['chereshki', '.']","['chereshki', '.']",['chereshki'],1,Черешки .,['черешки']
ALE,1;01.29,VEL,am chereshki !,"['am', 'chereshki', '!']","['am', 'chereshki', '!']","['am', 'chereshki']",2,Ам черешки !,"['ам', 'черешки']"
ALE,1;01.29,VEL,au vizh !,"['au', 'vizh', '!']","['au', 'vizh', '!']","['au', 'vizh']",2,Ау виж !,"['ау', 'виж']"
ALE,1;01.29,VEL,meca !,"['meca', '!']","['meca', '!']",['meca'],1,Меца !,['меца']
ALE,1;01.29,VEL,kaka !,"['kaka', '!']","['kaka', '!']",['kaka'],1,Кака !,['кака']
ALE,1;01.29,VEL,"koj e tuka, mamo ?","['koj', 'e', 'tuka', ',', 'mamo', '?']","['koj', 'e', 'tuka', ',', 'mamo', '?']","['koj', 'e', 'tuka', 'mamo']",4,"Кой е тука, мамо ?","['кой', 'е', 'тука', 'мамо']"
ALE,1;01.29,VEL,baj-bau pri kakata ?,"['baj-bau', 'pri', 'kakata', '?']","['baj-bau', 'pri', 'kakata', '?']","['baj-bau', 'pri', 'kakata']",3,Бай-бау при каката ?,"['бай-бау', 'при', 'каката']"
ALE,1;01.29,VEL,"a-u, kuche .","['a-u', ',', 'kuche', '.']","['a-u', ',', 'kuche', '.']","['a-u', 'kuche']",2,"А-у, куче .","['а-у', 'куче']"
ALE,1;01.29,VEL,"mjau, kotee .","['mjau', ',', 'kotee', '.']","['mjau', ',', 'kotee', '.']","['mjau', 'kotee']",2,"Мяу, котее .","['мяу', 'котее']"
ALE,1;01.29,VEL,kakvo pravish mamo ?,"['kakvo', 'pravish', 'mamo', '?']","['kakvo', 'pravish', 'mamo', '?']","['kakvo', 'pravish', 'mamo']",3,Какво правиш мамо ?,"['какво', 'правиш', 'мамо']"
ALE,1;01.29,VEL,chetesh li ?,"['chetesh', 'li', '?']","['chetesh', 'li', '?']","['chetesh', 'li']",2,Четеш ли ?,"['четеш', 'ли']"
ALE,1;01.29,VEL,bijsh go ?,"['bijsh', 'go', '?']","['bijsh', 'go', '?']","['bijsh', 'go']",2,Бийш го ?,"['бийш', 'го']"
ALE,1;01.29,VEL,au !,"['au', '!']","['au', '!']",['au'],1,Ау !,['ау']
ALE,1;01.29,VEL,koj e tuka ?,"['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka']",3,Кой е тука ?,"['кой', 'е', 'тука']"
ALE,1;01.29,VEL,pateto ?,"['pateto', '?']","['pateto', '?']",['pateto'],1,Патето ?,['патето']
ALE,1;01.29,VEL,"da mu izpeem pesnichka: pate, pate .","['da', 'mu', 'izpeem', 'pesnichka', 'pate', ',', 'pate', '.']","['da', 'mu', 'izpeem', 'pesnichka', 'pate', ',', 'pate', '.']","['da', 'mu', 'izpeem', 'pesnichka', 'pate', 'pate']",6,"Да му изпеем песничка: пате, пате .","['да', 'му', 'изпеем', 'песничка', 'пате', 'пате']"
ALE,1;01.29,VEL,xajde !,"['xajde', '!']","['xajde', '!']",['xajde'],1,Xайде !,['xайде']
ALE,1;01.29,VEL,koj e tuka ?,"['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka', '?']","['koj', 'e', 'tuka']",3,Кой е тука ?,"['кой', 'е', 'тука']"
ALE,1;01.29,VEL,tati .,"['tati', '.']","['tati', '.']",['tati'],1,Тати .,['тати']
ALE,1;01.29,VEL,tuk vizh kakvo strashno kuche !,"['tuk', 'vizh', 'kakvo', 'strashno', 'kuche', '!']","['tuk', 'vizh', 'kakvo', 'strashno', 'kuche', '!']","['tuk', 'vizh', 'kakvo', 'strashno', 'kuche']",5,Тук виж какво страшно куче !,"['тук', 'виж', 'какво', 'страшно', 'куче']"
ALE,1;01.29,VEL,"kuche, na !","['kuche', ',', 'na', '!']","['kuche', ',', 'na', '!']","['kuche', 'na']",2,"Куче, на !","['куче', 'на']"
ALE,1;01.29,VEL,"kakvo ima, mamo ?","['kakvo', 'ima', ',', 'mamo', '?']","['kakvo', 'ima', ',', 'mamo', '?']","['kakvo', 'ima', 'mamo']",3,"Какво има, мамо ?","['какво', 'има', 'мамо']"
ALE,1;01.29,VEL,kakvo iskash ti ?,"['kakvo', 'iskash', 'ti', '?']","['kakvo', 'iskash', 'ti', '?']","['kakvo', 'iskash', 'ti']",3,Какво искаш ти ?,"['какво', 'искаш', 'ти']"
ALE,1;01.29,VEL,kakvo ej .,"['kakvo', 'ej', '.']","['kakvo', 'ej', '.']","['kakvo', 'ej']",2,Какво ей .,"['какво', 'ей']"
ALE,1;01.29,VEL,ti bluzkata li iskash ?,"['ti', 'bluzkata', 'li', 'iskash', '?']","['ti', 'bluzkata', 'li', 'iskash', '?']","['ti', 'bluzkata', 'li', 'iskash']",4,Ти блузката ли искаш ?,"['ти', 'блузката', 'ли', 'искаш']"
ALE,1;01.29,VEL,kyde e kutijkata mamo ?,"['kyde', 'e', 'kutijkata', 'mamo', '?']","['kyde', 'e', 'kutijkata', 'mamo', '?']","['kyde', 'e', 'kutijkata', 'mamo']",4,Къде е кутийката мамо ?,"['къде', 'е', 'кутийката', 'мамо']"
ALE,1;01.29,VEL,titja ?,"['titja', '?']","['titja', '?']",['titja'],1,Титя ?,['титя']
